seq1	lang1	label1
l@@ rb gul@@ pi@@ lil rr@@ b is a commanding screen presence , and his character 's abundant human@@ ism makes him the film 's moral compass	en	1
the screenplay never lets us forget that bourne was once an am@@ oral assassin just like the ones who are pursuing him there is never really a true " us " versus " them " 	en	1
an interesting look behind the scenes of chicago based rock group wil@@ co	en	1
the sword fighting is well done and au@@ teu@@ il is a goo@@ fy pleasure	en	1
the only thing scary about fear@@ do@@ t@@ com is that the filmmakers and studio are braz@@ en enough to attempt to pass this stin@@ ker off as a scary movie	en	0
mun@@ ch 's screenplay is ten@@ derly observ@@ ant of his characters	en	1
it has the requ@@ isite f@@ aux urban vibe and hotter two years ago rap and r b names and references	en	0
the country bears wa@@ stes an exceptionally good idea	en	0
a film of epic scale with an intimate feeling , a saga of the ups and downs of friend@@ ships	en	1
the movie would seem less of a tri@@ f@@ le if ms sugar@@ man followed through on her defiance of the sac@@ char@@ ine	en	0
mention " sol@@ aris " five years from now and i 'm sure those who saw it will have an opinion to share	en	1
that ' alabama ' manages to be pleasant in spite of its predic@@ tability and occasional slow@@ ness is due primarily to the per@@ kin@@ ess of wi@@ ther@@ spoon l@@ rb who is always a joy to watch , even when her material is not first rate rr@@ b	en	1
pac@@ ino is the best he 's been in years and ke@@ ener is marvel@@ ous	en	1
much of the cast is stiff or just plain bad	en	0
it 's exc@@ essively quir@@ ky and a little under@@ confident in its delivery , but otherwise this is the best ' old neighborhood ' project since christopher wal@@ ken kinda roman@@ ced cyn@@ di la@@ up@@ er in the opportuni@@ sts	en	1
busy urban comedy is clearly not zhang 's forte , his directorial touch is neither light nor magical enough to bring off this kind of whim@@ sy	en	0
imagine the clean@@ flic@@ ks version of ' love story , ' with ali mac@@ gra@@ w 's prof@@ ani@@ ties replaced by romance novel pl@@ ati@@ tudes	en	0
extremely well acted by the four primary actors , this is a seriously intended movie that is not easily forgotten	en	1
bound to appeal to women looking for a how@@ l@@ ingly tr@@ ash@@ y time	en	1
ms hutch@@ ins is talented enough and charismatic enough to make us care about zel@@ da 's ultimate fate	en	1
such a fine idea for a film , and such a st@@ ul@@ ti@@ fying , lifeless execution	en	0
return to never@@ land manages to strad@@ dle the line between another classic for the company and just another run of the mill disney sequel intended for the home video market	en	0
writer director david jacob@@ son and his star , jeremy ren@@ ner , have made a remarkable film that explores the monster 's psychology not in order to excuse him but rather to demonstrate that his pathology evolved from human impul@@ ses that grew hide@@ ously twisted	en	1
drama of temptation , salvation and good intentions is a thoughtful examination of faith , love and power	en	1
oddly compelling	en	1
feels at times like a giant commercial for universal studios , where much of the action takes place	en	0
a small fortune in salaries and stunt cars might have been saved if the director , tom dey , had sp@@ li@@ ced together bits and pieces of midnight run and 48 hours l@@ rb and , for that matter , shre@@ k rr@@ b	en	0
strange , funny , twisted , brilliant and mac@@ ab@@ re	en	1
shanghai ghetto , much stranger than any fiction , brings this unknown slice of history aff@@ ec@@ tingly to life	en	1
a movie that will thrill you , touch you and make you laugh as well	en	1
though overall an overwhel@@ mingly positive portrayal , the film does n't ignore the more problematic aspects of brown 's life	en	1
the film is so busy making reference to other films and trying to be other films that it fails to have a heart , mind or humor of its own	en	0
cool gad@@ gets and creatures keep this fresh	en	1
this is very much of a mixed bag , with enough neg@@ atives to out@@ weigh the posi@@ tives	en	0
ring@@ u is a disaster of a story , full of holes and completely lacking in chil@@ ls	en	0
while maintaining the appearance of clinical objec@@ tivity , this sad , occasionally horri@@ fying but often inspiring film is among wi@@ seman 's war@@ me@@ st	en	1
but it would be better to wait for the video	en	0
dre@@ ary tale of middle class ang@@ st	en	0
though the aboriginal aspect l@@ ends the ending an extraordinary po@@ ig@@ nancy , and the story itself could be played out in any working class community in the nation	en	1
the by@@ play and bick@@ ering between the now spy sav@@ vy siblings , carmen l@@ rb vega rr@@ b and jun@@ i l@@ rb sab@@ ara rr@@ b cor@@ te@@ z , anchor the film in a very real and amusing give and take	en	1
it 's sweet , funny , charming , and completely deligh@@ tful	en	1
seen in that light , moonlight mile should strike a nerve in many	en	1
to the filmmakers , ivan is a prince of a fellow , but he comes across as shallow and gli@@ b though not mean spir@@ ited , and there 's no indication that he 's been responsible for putting together any movies of particular value or merit	en	0
the movie 's something borrowed construction feels less the product of loving , well integrated homage and more like a mere excuse for the wan , thin@@ ly sket@@ ched story	en	0
none of birthday girl 's calculated events take us by surprise	en	0
there are many definitions of ' time wa@@ ster ' but this movie must surely be one of them	en	0
i can easily imagine ben@@ ig@@ ni 's pin@@ oc@@ chio becoming a christmas perennial	en	1
this is ro@@ te dri@@ vel aimed at mom and dad 's wallet	en	0
k 19 stays af@@ lo@@ at as decent drama action flick	en	1
what more can be expected from a college comedy that 's target audience has n't graduated from junior high school ?	en	0
it 's quite diver@@ ting nonsense	en	0
aggrav@@ ating and te@@ dious	en	0
i 'm sorry to say that this should seal the deal arnold is not , nor will he be , back	en	0
a bitter@@ sweet drama about the lim@@ bo of grief and how truth telling can open the door to liberation	en	1
more precious than per@@ spic@@ acious	en	1
rarely does such high profile talent serve such liter@@ ate material	en	1
a moving picture that does not move	en	0
this lu@@ di@@ cr@@ ous film is predictable at every turn	en	0
just another combination of bad animation and min@@ dless violence lacking the slightest bit of wit or charm	en	0
l@@ rb fiji diver ru@@ si vu@@ la@@ kor@@ o and the married couple howard and michelle hall rr@@ b show us the world they love and make us love it , too	en	1
a f@@ anci@@ ful drama about napoleon 's last years and his surprising discovery of love and hum@@ ility	en	1
the superior plo@@ t@@ line is n't quite enough to drag along the dead l@@ rb water rr@@ b weight of the other	en	0
enthusiastically invo@@ kes the percussion rhythm , the brass soul and the sense of fierce competition that helps make great marching bands half the fun of college football games	en	1
spy kids 2 also happens to be that r@@ arity among sequ@@ els it actually impro@@ ves upon the original hit movie	en	1
speaks elo@@ qu@@ ently about the sym@@ bio@@ tic relationship between art and life	en	1
audi@@ ard successfully maintains suspen@@ se on different levels throughout a film that is both gripping and compelling	en	1
an un@@ settling , memorable cinematic experience that does its predecessors proud	en	1
its almost too spectacular coastal setting distr@@ acts slightly from an eccentric and good nat@@ ure@@ dly ai@@ m@@ less story	en	1
a comp@@ assi@@ onate , moving portrait of an american l@@ rb and an america rr@@ b always reaching for something just outside his grasp	en	1
l@@ rb stephen rr@@ b ear@@ n@@ hart 's film is more about the optimis@@ m of a group of people who are struggling to give themselves a better lot in life than the ones they currently have	en	1
adaptation is intric@@ ately constructed and in a strange way nails all of or@@ lean 's themes without being a true adaptation of her book	en	1
if you want a movie time trip , the 1960 version is a far smoo@@ ther ride	en	0
an older c@@ ad instruc@@ ts a younger lad in zen and the art of getting laid in this pric@@ kly indie comedy of manners and mis@@ anthro@@ py	en	1
with amazing fin@@ esse , the film shadows he@@ idi 's trip back to vietnam and the city where her mother , mai thi kim , still lives	en	1
an occasionally interesting but mostly repetitive look at a slice of counter@@ culture that might be best forgotten	en	0
it 's an 88 minute highlight reel that 's 86 minutes too long	en	0
l@@ rb jeff 's rr@@ b gorgeous , fluid compositions , under@@ lined by neil finn and edmund mc@@ williams 's melancholy music , are charged with metaphor , but rarely easy , obvious or self indul@@ gent	en	1
it 's a smart , solid , kine@@ tically charged spy flick worthy of a couple hours of summer@@ time and a bucket of pop@@ corn	en	1
the film is predictable in the reassuring manner of a beautifully sung holiday carol	en	1
the heat of the moment prev@@ ails	en	1
a beautifully to@@ oled action thriller about love and terrorism in korea	en	1
return to never land is much more p c than the original version l@@ rb no more racist portraits of indians , for instance rr@@ b , but the excitement is missing	en	0
the only thing " swept away " is the one hour and thirty three minutes spent watching this waste of time	en	0
the ban@@ ter between calvin and his fellow bar@@ bers feels like a stre@@ e@@ tw@@ ise m@@ clau@@ gh@@ lin group and never fails to entertain	en	1
while the importance of being earnest offers opportunities for occasional smiles and chuckles , it does n't give us a reason to be in the theater beyond wilde 's wit and the actors ' performances	en	0
